"","Date","Hour","MCP","RenewableProportion","Consumption","FuelPrice","Generation","BilateralContacts.Consumption","day","lag_24","NegativeSpecialDays","PositiveSpecialDays","PredictedMCP_LR","PredictedMCP_SGB","PredictedMCP_DT","PredictedMCP_RF","PredictedMCP_BN"
"7283",2019-10-31,"10",57.23,0.312913173358359,33251.35,0.735665847323187,33161.02,0.813795530106296,"Thursday",57.85,"1","0",52.7996405608018,54.6284812137454,51.2705003859919,52.8233583562695,52.2082279173378
"7284",2019-10-31,"11",56.6,0.310251506118755,33024.83,0.735665847323187,32933.99,0.825784720163586,"Thursday",57.42,"1","0",53.0057568640136,53.1196776711529,51.2705003859919,53.5288804587975,51.7419221407415
"7285",2019-10-31,"12",53.97,0.276734615661006,31398.79,0.735665847323187,31310.25,0.865571571388579,"Thursday",54.88,"1","0",48.6272990123973,50.8926982933276,51.2705003859919,50.7335929730177,49.6385148815871
"7286",2019-10-31,"13",54.42,0.285957914155654,32162.52,0.735665847323187,32068.74,0.848817194672557,"Thursday",55.14,"1","0",49.526803304298,51.2266262088503,51.2705003859919,49.6895372091397,50.4016840923196
"7287",2019-10-31,"14",55.85,0.301700975966883,33610.56,0.735665847323187,33519.58,0.813693672464844,"Thursday",56.36,"1","0",52.370793494695,52.8841344717381,51.2705003859919,52.8897212884321,52.2229803331165
"7288",2019-10-31,"15",56.41,0.315456950658781,34049.16,0.735665847323187,33960.45,0.802002163930035,"Thursday",56.83,"1","0",51.8254391114802,53.6673556713919,51.2705003859919,51.8958964379718,52.6037765745595
"7289",2019-10-31,"16",57.61,0.337584144596572,35164.62,0.735665847323187,35078.01,0.774937991651836,"Thursday",57.73,"1","0",52.8980468808894,55.3014750843661,51.2705003859919,54.1804186245205,53.7411408489692
"7290",2019-10-31,"17",58.18,0.349997048928762,36513.48,0.735665847323187,36427.45,0.73604049792022,"Thursday",58.35,"1","0",54.4136812220893,56.8532302188864,51.2705003859919,55.495750288646,55.3845612227444
"7291",2019-10-31,"18",58.35,0.36183017912185,37199.82,0.735665847323187,37114.4,0.724637914914642,"Thursday",58.7,"1","0",55.1654035625542,57.2874179778779,51.2705003859919,55.0603360961722,55.9742173082906
"7292",2019-10-31,"19",58.18,0.352870137939191,36104.42,0.735665847323187,36020.22,0.747038728222196,"Thursday",58.35,"1","0",54.9344739067224,56.6069335480923,51.2705003859919,55.266521989783,54.8042650372865
"7293",2019-10-31,"20",57.2,0.334685317548086,35263.31,0.735665847323187,35175.46,0.758465385126921,"Thursday",57.46,"1","0",54.6160665918119,55.5156560342225,51.2705003859919,56.2389825498691,54.032827450536
"7294",2019-10-31,"21",56.02,0.317236215856127,34133.64,0.735665847323187,34045.64,0.778739097265923,"Thursday",56.39,"1","0",53.468012869948,53.9990546865312,51.2705003859919,53.4215184832236,52.799568771172
"7295",2019-10-31,"22",54.9,0.302423850663686,32865.22,0.735665847323187,32781.31,0.792253938966482,"Thursday",55.3,"1","0",51.5102377252927,53.0976792933142,51.2705003859919,53.7379760920397,51.4729302636574
"7296",2019-10-31,"23",53.89,0.277888921836309,31399.91,0.735665847323187,31160.76,0.819040564129005,"Thursday",54.56,"1","0",49.3040630659778,52.0775342613292,51.2705003859919,50.038737306158,50.1400985934058
"7297",2019-11-01,"0",50.07,0.313910103159136,29417.56,0.739274389923445,29334.29,0.897535349634708,"Friday",47.95,"1","0",45.5275019337417,44.2133573527877,51.7639107801315,45.4209313619759,44.0528424923745
"7298",2019-11-01,"1",50.56,0.287644170947972,28133.75,0.739274389923445,28048.3,0.884396854311992,"Friday",52.9,"1","0",47.5013248742632,45.4992469811124,51.7639107801315,48.9830220804036,45.7475495932952
"7299",2019-11-01,"2",48.81,0.270915662827271,27358.6,0.739274389923445,27278.6,0.864930954069287,"Friday",53.49,"1","0",46.3503406465551,45.9461650157631,51.7639107801315,48.4006254104215,46.0433357902264
"7300",2019-11-01,"3",47.84,0.277720844205023,26780.09,0.739274389923445,26697.78,0.885516068093871,"Friday",39.94,"1","0",38.9289989260416,37.9630909156586,39.8375121903648,43.2313057516974,39.853684894558
"7301",2019-11-01,"4",47.82,0.281391958218852,26511.54,0.739274389923445,26427.23,0.895274284330522,"Friday",36.24,"1","0",36.161542710144,35.7561016800414,39.8375121903648,39.1909686192612,37.9619484386762
"7302",2019-11-01,"5",47.84,0.285071687850405,27002.74,0.739274389923445,26915.3,0.881791995923377,"Friday",47.95,"1","0",41.3384559746804,42.8744195948207,51.7639107801315,44.2692220130897,42.9945940076593
"7303",2019-11-01,"6",41.84,0.279977602337397,27945.43,0.739274389923445,27860.05,0.857846882298823,"Friday",54.22,"1","0",44.7672546045604,46.9335475841027,51.7639107801315,48.4156287221698,46.6927139778555
"7304",2019-11-01,"7",53.6,0.269840930935078,29120.27,0.739274389923445,29038.33,0.828134491884862,"Friday",55.24,"1","0",48.1266472351204,49.7430923020268,51.7639107801315,51.2113271988087,48.7789129243798
"7305",2019-11-01,"8",55,0.325952117017415,32815.46,0.739274389923445,32728.12,0.811358426790299,"Friday",56.55,"1","0",51.3601629504003,53.6011057699684,51.7639107801315,53.9625387752292,51.2110209948144
"7306",2019-11-01,"9",56.27,0.373672557710627,34569.09,0.739274389923445,34484.55,0.798360616377232,"Friday",57.31,"1","0",52.4714238664601,54.4917668193483,51.7639107801315,55.6101102493846,51.9575873679403
"7307",2019-11-01,"10",56.53,0.384679435707898,35091.43,0.739274389923445,35008.11,0.792107930625797,"Friday",57.23,"1","0",52.7947814332062,54.4917668193483,51.7639107801315,55.438717702388,52.1795444728762
"7308",2019-11-01,"11",56.32,0.378692037452831,35416.33,0.739274389923445,35336.18,0.787588663195763,"Friday",56.6,"1","0",53.695827477437,54.3547448076649,51.7639107801315,55.2667903548877,52.4309004017948
"7309",2019-11-01,"12",54.23,0.351248840869068,33184.81,0.739274389923445,33106.7,0.831488864935493,"Friday",53.97,"1","0",48.6742915511534,51.7970931514762,51.7639107801315,51.3882109572883,49.5812244247263
"7310",2019-11-01,"13",54.18,0.358462503290312,33549.94,0.739274389923445,33469.47,0.821199680237878,"Friday",54.42,"1","0",49.3341966711574,52.4555441734521,51.7639107801315,52.7877265422078,50.0321545089023
"7311",2019-11-01,"14",56,0.382201637001794,35732.88,0.739274389923445,35656.65,0.77757236472403,"Friday",55.85,"1","0",52.5953707953672,54.8180010926288,51.7639107801315,55.0221789037013,52.4698430008214
